,device_id,gender,age,group,phone_brand,device_model
30195,6027483453096559925,F,37,F33-42,联想,A680
30196,-8593808748425101911,M,21,M22-,金立,E3
30197,-2084576120612431246,M,47,M39+,金立,M5
30198,880380264351516573,F,29,F29-32,华为,B199
30199,7318278212755526573,M,28,M27-28,华为,荣耀7
30200,5418492217213012255,M,26,M23-26,三星,Galaxy Note 2
30201,-6979301534023016611,F,37,F33-42,OPPO,R7 Plus
30202,6549536294482217220,M,43,M39+,华为,畅享5S
30203,-915237348637921653,F,27,F27-28,三星,Galaxy Note 3
30204,4907188492944909028,M,33,M32-38,三星,Galaxy A5
30205,-7650798736056982524,M,22,M22-,华为,荣耀畅玩4C
30206,8478493817577640367,M,31,M29-31,华为,荣耀3X畅玩版
30207,851840161187667770,F,62,F43+,魅族,魅蓝2
30208,8306306373260366458,M,29,M29-31,华为,荣耀6
30209,-348859068518770597,M,29,M29-31,小米,MI 3
30210,-6315273508653553129,F,35,F33-42,华为,荣耀7
30211,4152848737523885881,M,26,M23-26,HTC,T328t
30212,7236393560264072287,M,26,M23-26,小米,MI 2A
30213,4486315635466452248,F,39,F33-42,三星,Galaxy Grand Prime
30214,1183881480478456964,F,35,F33-42,酷派,F2
30215,-5716191812614481993,F,24,F24-26,梦米,P6
30216,3846357925072869145,M,46,M39+,酷派,F2
30217,-3156405559083738620,M,22,M22-,乐视,超级手机1
30218,-6104342105465507802,M,24,M23-26,小米,红米note
30219,7528224202511884110,M,26,M23-26,三星,Galaxy S5
30220,6667453145675378303,M,25,M23-26,小米,红米2
30221,3132861355949762783,M,32,M32-38,华为,C8818
30222,8792416629326951521,F,79,F43+,联想,S850t
30223,126214391416461828,M,35,M32-38,三星,Galaxy S4
30224,-7018530123788992400,M,43,M39+,小米,MI 3
30225,-8864355021312886745,M,26,M23-26,华为,Ascend P8
30226,-7162032103208790650,M,44,M39+,小米,MI 4
30227,-2652541198226848575,F,19,F23-,三星,Galaxy A5
30228,-1363473619836226549,M,21,M22-,小米,红米2
30229,-2167554642639984806,M,19,M22-,联想,S820
30230,721933290314511070,M,39,M39+,华为,荣耀3X畅玩版
30231,234526657621765582,M,21,M22-,联想,S920
30232,4121012980847188861,F,45,F43+,小米,红米
30233,-7896916240590611004,F,42,F33-42,魅族,魅蓝Note 2
30234,7016411968775507996,M,35,M32-38,三星,Galaxy S5
30235,-6084508365574113632,M,20,M22-,华为,荣耀畅玩4X
30236,2291040935227195881,M,20,M22-,华为,荣耀畅玩4X
30237,-847680889877824023,F,26,F24-26,魅族,MX4 Pro
30238,-227714389189646395,M,31,M29-31,小米,红米1S
30239,7993397951484832537,F,46,F43+,小米,红米note
30240,8096430252204434372,M,33,M32-38,HTC,Desire 626
30241,-7037924200737460649,F,34,F33-42,小米,红米2
30242,-221979360588926034,M,21,M22-,魅族,魅蓝Note 2
30243,7169212120827507091,M,22,M22-,华为,C8813Q
30244,2336441622261304531,M,28,M27-28,华为,荣耀6 plus
30245,3524541289307186116,M,34,M32-38,小米,红米note
30246,2987254040565051679,M,23,M23-26,小米,红米2
30247,7066435720881000350,F,63,F43+,联想,S60t
30248,7212603140124190900,M,21,M22-,华为,荣耀3X畅玩版
30249,2895210400241128190,F,34,F33-42,华为,Mate 7
30250,-8954216444495042520,F,34,F33-42,华为,Mate 7
30251,-1512816327025997574,M,28,M27-28,小米,红米2
30252,3708405186166207285,F,23,F23-,三星,Galaxy A5
30253,5188111508228650834,M,34,M32-38,三星,I8258
30254,3918813106601605844,F,26,F24-26,华为,麦芒4
30255,3066895679131689802,M,35,M32-38,魅族,MX4 Pro
30256,-6167858508568175061,F,28,F27-28,三星,Galaxy S3
30257,-8955473176960432531,F,27,F27-28,华为,荣耀3X畅玩版
30258,-4356028837927347546,M,26,M23-26,索尼,Xperia C
30259,2140037997835424460,M,34,M32-38,三星,Galaxy A7
30260,-4336830936521308829,M,20,M22-,vivo,Y11IT
30261,-5728528999011312473,M,33,M32-38,vivo,X1
30262,421998935778841427,F,43,F43+,三星,Galaxy A8
30263,8680438696568513110,M,39,M39+,HTC,Desire 816x
30264,-6069531300536334251,M,39,M39+,三星,Galaxy A3
30265,-3821934991216469767,M,18,M22-,华为,荣耀7
30266,-5013896927811656853,M,23,M23-26,OPPO,R3
30267,8225395574647336840,F,32,F29-32,三星,Galaxy S4
30268,-6789088509396089564,M,35,M32-38,小米,红米2A
30269,3428254094226784957,M,37,M32-38,乐视,超级手机1
30270,5206826529346998181,F,30,F29-32,小米,MI 3
30271,-1459210388501472438,M,37,M32-38,三星,Galaxy S4
30272,4515446926393810030,M,29,M29-31,魅族,魅蓝NOTE
30273,-875266618999200561,M,43,M39+,OPPO,1107
30274,-3601089393497038300,M,45,M39+,vivo,X5Pro
30275,-8994864209806382063,F,46,F43+,小米,红米
30276,1602821687356048114,F,46,F43+,小米,小米note
30277,-5060269793551746040,M,32,M32-38,酷派,5263
30278,1565088385253640112,M,41,M39+,小米,红米2A
30279,-5425179864411221400,M,39,M39+,华为,Mate 7
30280,-1122079712460005598,F,28,F27-28,OPPO,A31
30281,-8822632300549760673,M,32,M32-38,三星,Galaxy Note 3
30282,-1666901688160317917,F,19,F23-,小米,红米note增强版
30283,3650925061856469260,F,32,F29-32,OPPO,A11
30284,-1450105386698019502,M,22,M22-,摩托罗拉,Moto G
30285,-8132395622156584887,M,22,M22-,摩托罗拉,Moto G
30286,-1128912150547526016,M,22,M22-,摩托罗拉,Moto G
30287,5922962845416107007,M,30,M29-31,华为,荣耀6
30288,6259144599720062097,M,46,M39+,三星,Galaxy S5
30289,-1675052936482341625,M,32,M32-38,三星,Galaxy S4
30290,-4902025926105881031,F,26,F24-26,三星,Galaxy Note 3
30291,7730336322330977347,M,35,M32-38,小米,MI 2
30292,-7930822997577387097,M,35,M32-38,小米,MI 2
30293,-2388870181361346627,M,35,M32-38,小米,MI 2
30294,-1868895392123057059,M,35,M32-38,小米,MI 2
30295,-5173448531969194156,M,35,M32-38,小米,MI 2
30296,3611133061034895936,M,35,M32-38,小米,MI 2
30297,-8244432885093627252,M,44,M39+,OPPO,R7s
30298,-8864019691449730181,F,41,F33-42,小米,MI 4
30299,-5367725428878778394,F,18,F23-,魅族,魅蓝2
30300,-4369011540642820682,M,29,M29-31,魅族,魅蓝NOTE
30301,6023746664186835500,F,53,F43+,小米,红米Note3
30302,1374912263132441016,M,27,M27-28,三星,Galaxy Grand 2
30303,-4241617339706041412,M,27,M27-28,三星,Galaxy Grand 2
30304,-1610941570607171501,F,20,F23-,小米,小米note
30305,7086469189998544955,M,20,M22-,小米,红米
30306,-1507799765668170836,M,21,M22-,小米,MI 3
30307,7807755724914156360,M,21,M22-,小米,MI 3
30308,3534144384657647495,F,22,F23-,小米,MI 3
30309,8003202845544893648,F,24,F24-26,魅族,魅蓝NOTE
30310,3782309934303527499,M,28,M27-28,联想,A880
30311,-8118661082824434793,M,23,M23-26,魅族,MX2
30312,-3769331109688227250,F,46,F43+,索尼,Xperia Z1
30313,6501593451359740005,M,55,M39+,华为,荣耀畅玩4X
30314,8982458170081011498,M,55,M39+,华为,荣耀畅玩4X
30315,-4238328008839362058,M,31,M29-31,华为,荣耀6
30316,-7311632394448921899,F,30,F29-32,小米,MI 2A
30317,5592800294668043209,M,30,M29-31,中兴,V889M
30318,-6006261647828600546,F,50,F43+,三星,Galaxy S3
30319,8694374152520689381,F,50,F43+,三星,Galaxy Ace
30320,-4891028333575029526,F,50,F43+,三星,Galaxy S3
30321,8718777258975107566,M,27,M27-28,小米,小米4C
30322,-1773343443779508613,F,22,F23-,vivo,Y13L
30323,-1923446094179362012,F,27,F27-28,小米,MI 2S
30324,5052971635236477250,F,29,F29-32,vivo,Y17T
30325,5865235879605312150,M,30,M29-31,酷派,7320
30326,333933945559053312,M,29,M29-31,小米,MI 2S
30327,-7356796189040746269,M,29,M29-31,小米,MI 2S
30328,-3926633347464052424,F,36,F33-42,三星,Galaxy S4
30329,4650689848601937493,M,34,M32-38,乐视,超级手机1s
30330,-5358890273110512386,M,37,M32-38,欧博信,IVO 6622
30331,5108641311061553247,F,26,F24-26,三星,Galaxy S3 Neo+
30332,-3695505048429839187,F,38,F33-42,小米,红米note增强版
30333,-4595292858641114015,M,22,M22-,联想,A798t
30334,5815076585262113605,M,27,M27-28,三星,Galaxy S3
30335,-6671118572420451560,M,45,M39+,联想,黄金斗士A8
30336,-6877006147327816689,F,20,F23-,三星,Galaxy Ace 3
30337,8666650853590997079,M,21,M22-,三星,G3818
30338,64383487638900404,F,44,F43+,三星,Galaxy A5
30339,-9146492723658503984,F,44,F43+,中兴,U807
30340,6119457889134198651,M,24,M23-26,华为,荣耀畅玩4X
30341,-6857511588973042843,M,56,M39+,小米,红米2
30342,2764705322723981272,F,17,F23-,酷派,8732
30343,-1575465289061927263,M,34,M32-38,华为,荣耀畅玩4C
30344,-8440630265709278361,M,28,M27-28,小米,小米4C
30345,-6874014189349007721,M,29,M29-31,小米,红米1S
30346,-3893109728507119856,M,29,M29-31,小米,MI 4
30347,-490172160376176437,M,23,M23-26,vivo,X710L
30348,7018857895812304147,F,30,F29-32,OPPO,3007
30349,2288614691429628206,M,31,M29-31,小米,MI 4
30350,2654410180010080354,M,29,M29-31,小米,红米Note2
30351,-7628853613932016379,M,22,M22-,小米,MI 2S
30352,-6722441045600668588,M,28,M27-28,魅族,魅蓝Note 2
30353,-8499424813078359110,M,23,M23-26,小米,红米note增强版
30354,8135164137020402815,F,56,F43+,小米,红米2A
30355,-2237459071407559522,M,22,M22-,金立,GN708T
30356,9058109613124975323,M,35,M32-38,三星,Galaxy S5
30357,-4866177780261996851,M,36,M32-38,华为,Mate 7
30358,127044814974550275,F,30,F29-32,小米,MI 4
30359,7924674981141299660,F,46,F43+,华为,Ascend P7
30360,6325546461927818486,M,26,M23-26,华为,A199
30361,4614591682572420196,M,23,M23-26,三星,Galaxy S5
30362,-7805264148747605372,F,56,F43+,乐视,超级手机1s
30363,-6760236442849448755,M,30,M29-31,小米,红米2A
30364,7889887991286036842,F,25,F24-26,vivo,X3L
30365,-7573465016734446119,M,30,M29-31,优米,3
30366,-6009376608304165425,M,34,M32-38,联想,A278t
30367,-6508063430401083568,M,26,M23-26,小米,MI 2S
30368,2724302680145270626,F,30,F29-32,索尼,Xperia Z
30369,-70704405600130487,F,37,F33-42,酷派,7298D
30370,2300942046233948988,F,46,F43+,小米,MI 4
30371,-3362350602975032913,F,17,F23-,OPPO,R5
30372,-1533053426678396673,M,35,M32-38,vivo,X5Pro
30373,-7458627611050371380,F,43,F43+,vivo,Y17T
30374,918478147943514394,F,43,F43+,金立,S7
30375,8840410615618095880,M,41,M39+,三星,Galaxy A5
30376,-3635032102756152356,M,30,M29-31,酷派,5890
30377,3996483941794381752,M,32,M32-38,小米,红米note
30378,-1532988165600486077,M,33,M32-38,索尼,Xperia TX
30379,-2495075462548895922,F,28,F27-28,华为,荣耀3X畅玩版
30380,-3557629355157343476,M,20,M22-,小米,红米note
30381,-3795664876975225479,F,28,F27-28,三星,I8258
30382,-7258652651885856854,M,32,M32-38,华为,荣耀6
30383,8250099601620258800,M,32,M32-38,华为,荣耀6
30384,6908636668121022796,M,57,M39+,小米,MI 3
30385,5383780751470677479,F,30,F29-32,华为,G610S
30386,-1537017611250767053,F,27,F27-28,联想,A2580
30387,8332997569904763258,M,21,M22-,小米,红米2
30388,1486094276859350375,M,43,M39+,小米,红米2A
30389,-8173916386886441863,M,36,M32-38,小米,红米2A
30390,-2610972638743660993,M,38,M32-38,三星,Galaxy Core Prime
30391,9002227939000995473,M,21,M22-,联想,A788t
30392,-8692832777667608731,F,39,F33-42,华为,荣耀6
30393,4233600939686249924,M,28,M27-28,E派,T7
30394,-4683651242540299419,M,27,M27-28,OPPO,R5
30395,5097517470697649282,F,41,F33-42,小米,红米note
30396,-2968983310075455569,F,34,F33-42,vivo,Y13L
30397,-1772228755561809501,F,34,F33-42,vivo,Y13L
30398,-2905871473101500890,M,27,M27-28,酷派,5890
30399,-1622195631914914867,M,22,M22-,小米,小米note
30400,-4398738102682089971,M,30,M29-31,华为,Ascend P6
30401,-3527213023020413943,F,27,F27-28,华为,荣耀6
30402,8494639482589390722,M,29,M29-31,OPPO,R5
30403,3352278057502101888,F,32,F29-32,三星,Galaxy Note 3
30404,3406735765520218239,F,31,F29-32,三星,Galaxy Grand
30405,-3290142884859036903,F,41,F33-42,小米,红米Note3
30406,-6125140267926254160,M,32,M32-38,华为,荣耀畅玩4X
30407,-4265327920039385000,F,24,F24-26,vivo,X3L
30408,5396459331538879362,F,31,F29-32,小米,红米note
30409,3555108735596628841,F,58,F43+,魅族,PRO5
30410,3092720560039894227,M,29,M29-31,HTC,One max
30411,-6983342518552419191,F,42,F33-42,三星,Galaxy Note 3
30412,6243606371528321833,M,30,M29-31,三星,Galaxy S5
30413,2064828967575236142,M,30,M29-31,三星,Galaxy S5
30414,-243538810938911459,M,31,M29-31,小米,MI 2A
30415,345738539278187886,M,37,M32-38,魅族,魅蓝Note 2
30416,-2991255324833298370,M,27,M27-28,华为,Mate 7
30417,-896245732933262792,F,23,F23-,小米,MI 3
30418,1585345772257633169,M,20,M22-,联想,A320t
30419,-4424097818530909523,F,33,F33-42,小米,红米note
30420,5684098728951617827,M,30,M29-31,华为,C8813
30421,-3480480420950400909,M,29,M29-31,三星,Galaxy Trend 3
30422,5457863176025315535,M,30,M29-31,魅族,魅蓝Note 2
30423,-5538138875370217046,F,33,F33-42,三星,Galaxy S3
30424,5562561891765757525,F,33,F33-42,三星,Galaxy S3
30425,-8674524709309236301,M,25,M23-26,魅族,MX3
30426,7229793195948083886,F,48,F43+,小米,红米Note2
30427,2451079030678389611,M,37,M32-38,OPPO,R7s
30428,315979846106579328,M,25,M23-26,小米,MI 3
30429,-5752399762750978486,F,49,F43+,小米,红米
30430,-3605742031284734649,M,42,M39+,三星,Galaxy Premier
30431,-2984031360834302534,M,42,M39+,三星,Galaxy Premier
30432,-7978523492783444011,M,26,M23-26,三星,Galaxy S4
30433,7938385073493047829,M,40,M39+,华为,荣耀畅玩4X
30434,8963020038022060851,M,20,M22-,华为,荣耀畅玩4X
30435,1546935898601929800,F,29,F29-32,小米,红米
30436,-8218727586246678821,M,49,M39+,三星,Galaxy Trend DUOS 2
30437,-6885563276249019156,M,27,M27-28,联想,A788t
30438,6483263309282500285,F,24,F24-26,小米,MI 1S
30439,-6186398093798524192,F,24,F24-26,语信,红辣椒
30440,-544918083963141627,F,42,F33-42,vivo,X5Pro
30441,320475938977913717,F,40,F33-42,联想,黄金斗士Note8
30442,320475938977913717,F,40,F33-42,联想,黄金斗士Note8
30443,4277725375355485601,M,25,M23-26,尼比鲁,火星一号
30444,5084598358266531185,M,42,M39+,华为,Ascend P7
30445,-4703046360679142127,M,29,M29-31,华为,荣耀畅玩4X
30446,8767902977910017371,M,21,M22-,联想,K900
30447,-1489632342795562801,F,24,F24-26,魅族,魅蓝Note 2
30448,5380749525532069650,M,49,M39+,华为,麦芒3
30449,3574204310688476453,M,28,M27-28,华为,Ascend P6
30450,-4713364457395177321,M,32,M32-38,vivo,Y928
30451,5126471045385259694,M,53,M39+,三星,G3588V
30452,-3621170710535073310,M,53,M39+,三星,G3588V
30453,8319943376396882792,M,53,M39+,三星,G3588V
30454,-118816623938141351,M,53,M39+,三星,G3588V
30455,-9085883839502743591,F,41,F33-42,OPPO,R7 Plus
30456,-3807876725912055345,M,42,M39+,小米,MI 2S
30457,811571401830764397,M,32,M32-38,魅族,MX2
30458,1946302634062517988,M,43,M39+,魅族,魅蓝NOTE
30459,4773733480583058952,M,17,M22-,小米,红米note
30460,4516468724544565402,F,20,F23-,OPPO,R6007
30461,-5279910427878372034,M,32,M32-38,三星,Galaxy S4
30462,-5672948213468996369,M,32,M32-38,三星,Galaxy S4
30463,-6163851528177165216,M,32,M32-38,小米,MI 4
30464,1639305059231741289,M,31,M29-31,华为,Mate 7
30465,-2418211585179271359,M,28,M27-28,华为,荣耀7
30466,3129155666711484575,F,17,F23-,vivo,X3L
30467,-6295458399034540196,M,32,M32-38,小米,MI 4
30468,1214350230621653333,M,23,M23-26,vivo,Y27
30469,-8361052155742783102,F,31,F29-32,三星,Galaxy A7
30470,-321105222495550822,M,29,M29-31,小米,红米1S
30471,-5457006839206735499,M,30,M29-31,华为,Mate 7
30472,1304661405153788425,F,21,F23-,索尼,Xperia SL
30473,7473340794018589653,M,27,M27-28,小米,红米note
30474,7672785870357162486,M,20,M22-,小米,红米2A
30475,-2647338866718382027,M,25,M23-26,OPPO,R815T
30476,-8862554620848825396,F,24,F24-26,魅族,魅蓝Note 2
30477,5611623028260120823,F,23,F23-,HTC,Desire 816
30478,-2350899499367494894,M,32,M32-38,魅族,魅蓝NOTE
30479,6146756872023866138,M,42,M39+,小米,红米2
30480,7981307070243038146,F,27,F27-28,联想,乐檬K3 Note
30481,-15757824106214834,M,34,M32-38,vivo,X5SL
30482,3601416160304945527,F,40,F33-42,联想,VIBE X2
30483,-4038051455239621528,M,20,M22-,一加,One
30484,8679596758809264366,M,18,M22-,魅族,魅蓝NOTE
30485,-1585679701334863207,M,18,M22-,魅族,魅蓝NOTE
30486,-6874434652764362112,M,29,M29-31,小米,MI 2S
30487,-8666051721253155192,M,29,M29-31,小米,MI 2S
30488,2943255976692928857,F,24,F24-26,华为,荣耀7
30489,6173544763915999557,F,33,F33-42,小米,MI 3
30490,-6977683474335431576,M,28,M27-28,小米,红米1S
30491,-4434591576012966834,M,44,M39+,三星,Galaxy S3
30492,6167566702868620293,M,44,M39+,小米,MI 4
30493,8167245694575414089,M,29,M29-31,华为,荣耀6
30494,3693106541310910384,M,35,M32-38,华为,Mate 7
30495,5588557168786253142,F,27,F27-28,华为,P8 Lite
30496,-647856171297530788,M,45,M39+,华为,Ascend P8
30497,2306972290601421607,M,45,M39+,华为,Ascend P8
30498,7188738752582948898,F,27,F27-28,华为,Mate 7
30499,-8806285456507148665,M,41,M39+,华为,荣耀6 Plus
30500,-2073792552596460712,M,22,M22-,酷派,大神F1Plus
30501,-5731772050870557319,M,21,M22-,小米,红米
30502,-7880669290763012747,M,32,M32-38,三星,Galaxy Grand 2
30503,3719367920983942214,F,20,F23-,酷派,8085q
30504,5247140431184341632,M,34,M32-38,奇酷,青春版
30505,6422308579877943926,F,30,F29-32,小米,红米note
30506,6597428864309791277,M,22,M22-,联想,A320t
30507,-6214413613366765337,M,29,M29-31,小米,MI 3
30508,7853597827561927694,M,26,M23-26,华为,荣耀3X畅玩版
30509,350340574956203553,F,51,F43+,小米,红米1S
30510,-6384859014007279766,F,48,F43+,小米,MI 3
30511,-3119127913910646290,M,26,M23-26,LG,Optimus G Pro 2
30512,121136629542843666,M,26,M23-26,HTC,One S
30513,-4029890804452224360,M,26,M23-26,HTC,One S
30514,8973560612287490412,M,21,M22-,联想,A3800d
30515,-6559907801758359094,M,24,M23-26,三星,Galaxy S4
30516,-6559907801758359094,M,24,M23-26,三星,Galaxy S4
30517,-1124032789343312161,M,48,M39+,华为,荣耀3C
30518,-5788069506197712542,M,41,M39+,小米,MI 2S
30519,-6888857611540287899,M,41,M39+,小米,MI 2S
30520,4816944735480356145,M,41,M39+,小米,MI 2S
30521,3184018370936001319,F,27,F27-28,小米,note顶配版
30522,7061821234952858516,M,20,M22-,小米,note顶配版
30523,-95394402499801825,F,42,F33-42,小米,note顶配版
30524,6412359191560401554,M,35,M32-38,小米,MI 4
30525,-8778526176668889965,M,43,M39+,华为,荣耀畅玩4
30526,-5998069602400130797,F,34,F33-42,酷派,大神1s
30527,-4422238990753462235,F,34,F33-42,小米,MI 2S
30528,4899071004219061100,M,46,M39+,华为,荣耀畅玩4
30529,-7714513645918057611,M,39,M39+,华为,麦芒4
30530,-4992926639927221698,M,25,M23-26,小米,MI 2
30531,3547062447512092791,M,43,M39+,华为,Mate 7
30532,-1114609444943082047,M,30,M29-31,小米,MI 2A
30533,-576561203280240313,F,55,F43+,小米,MI 2S
30534,505849498148807353,F,23,F23-,酷派,8720L
30535,2575606312561138518,M,38,M32-38,小米,红米
30536,-6540149687134930461,M,29,M29-31,小米,MI 4
30537,-3196352579093529310,F,31,F29-32,三星,Galaxy S4 Mini
30538,6611999948407430413,F,31,F29-32,三星,Galaxy On7
30539,-5840675318346175189,M,25,M23-26,小米,note顶配版
30540,-3367724035312196382,M,42,M39+,华为,荣耀6 Plus
30541,5386344601728764520,M,19,M22-,魅族,MX3
30542,-6546060766113102452,F,44,F43+,华为,荣耀3C
30543,2358440479650450118,M,44,M39+,华为,Mate 8
30544,2887310078949201149,M,41,M39+,小米,红米2
30545,-2967689893977107677,M,33,M32-38,金立,S5.1
30546,-6064514903419911766,F,40,F33-42,三星,Galaxy Grand
30547,8407043456282685230,M,51,M39+,三星,Galaxy Note 2
30548,3084032401670087887,M,46,M39+,华为,畅享5
30549,8702473188856642328,M,23,M23-26,酷派,8295
30550,-6868397220402718392,F,21,F23-,三星,Galaxy Mega Plus
30551,-3895474529741360916,F,27,F27-28,OPPO,N1 Mini
30552,5951241348350205020,M,24,M23-26,索尼,Xperia Z
30553,-5762335781706756553,M,24,M23-26,三星,Galaxy S6
30554,8965400172846006660,M,29,M29-31,华为,荣耀4A
30555,-4124903580723787138,M,37,M32-38,小米,红米note增强版
30556,9132551705426011255,M,34,M32-38,华为,Mate 8
30557,-6819005105996633238,F,30,F29-32,vivo,Xplay3S
30558,-3464533743457851994,M,29,M29-31,酷派,7296
30559,8676640524218016252,M,43,M39+,HTC,Desire 816
30560,5609476105296241050,M,43,M39+,HTC,Desire 816
30561,6763937944281834678,F,53,F43+,华为,Mate S
30562,-1516830556977021558,F,24,F24-26,华为,荣耀3C
30563,4163736455567246899,F,42,F33-42,华为,Mate 7
30564,-4660411074136566944,M,33,M32-38,LG,G3
30565,3803576518461122944,M,31,M29-31,华为,畅享5
30566,5570043414110614166,M,23,M23-26,联想,联想黄金斗士S8
30567,7850630532054395954,M,21,M22-,中兴,9180
30568,-6244276620309265325,M,21,M22-,中兴,9180
30569,-2529155681452514791,F,43,F43+,OPPO,R3
30570,-7913427491559044002,F,43,F43+,OPPO,R3
